0.004095, 0.113375, -0.000459045363469655, -0.000429154414566646, -0.000153712464656487, -0.000418052616021958,
0.0178, 0.11465, -0.000463950495428717, -0.000400431884075236, -0.000141134627238276, -0.000391908861942125,
0.033807, 0.113375, -0.000459918082511016, -0.000366492082169212, -0.000122335405716933, -0.000358603996445384,
0.043255, 0.0046, 1.63673589265168E-06, -0.000485784542657297, 9.58311956119756E-05, -0.000515592381239771,
0.046942, 0.1079, -0.000446092239009516, -0.000347342897913383, -0.000109349398207947, -0.000343425057828473,
0.056942, 0.1079, -0.000456831979936748, -0.000330037661963989, -0.000103439632924848, -0.000322965549369614,
0.05986, 0.00335, -5.4049971101866E-06, -0.000453943917665345, 0.000106522769274808, -0.000482378594642396,
0.061306, 0.0057, -1.83323529890506E-05, -0.000452162917305043, 0.000105035578243165, -0.000481499138011099,
0.0724, 0.11465, -0.000491522569677827, -0.000296813014858011, -0.000107996112115386, -0.000292060913840431,
0.080555, 0.11465, -0.000490665486004169, -0.000283663769967746, -9.95593239838805E-05, -0.000277027902620519,
0.08875, 0.11465, -0.000500107852392961, -0.00027175156839776, -0.000100858274006715, -0.00026602558611627,
0.141255, 0.0046, -4.99644178317549E-05, -0.000307216650961895, 0.000112074518618471, -0.00033919139384625,
0.144942, 0.1079, -0.000489123008200254, -0.000179453849534661, -0.000104744368363524, -0.000170258403849266,
0.154942, 0.1079, 0, 0, -9.34254652062982E-05, -0.000158217191324861,
0.15786, 0.00335, -5.32588923557731E-05, -0.000276125782892045, 0.000113272104444478, -0.000317581702484693,
0.159306, 0.0057, -6.05860016538173E-05, -0.000272078448558422, 9.63403730915025E-05, -0.000308850012426476,
0.239255, 0.0046, -9.5051520046463E-05, -0.000137606092567466, 6.01672891153981E-05, -0.000198290243856869,
0.242942, 0.1079, -0.000522837488802053, -1.48364035428838E-05, -0.000134863990876533, -3.5244706694193E-05,
0.252942, 0.1079, -0.000524256444328519, 3.41192785957567E-06, -0.000142950107973494, -2.7544034189031E-05,
0.25586, 0.00335, -9.83830732219082E-05, -0.000116852017776392, 4.06501821728633E-05, -0.000181048186608856,
0.257306, 0.0057, -0.000109519401844227, -0.000115453058533777, 3.54117634728257E-05, -0.000174401639199351,
0.337255, 0.0046, -9.53109081605064E-05, 1.0123407478968E-07, 5.0720143083105E-05, -7.29493632437572E-05,
0.340942, 0.1079, -0.000510260580603827, 0.000118493534254527, -0.000136544949918327, 8.63829786619252E-05,
0.350942, 0.1079, -0.000506894375826905, 0.00012431053997658, -0.0001370174649723, 8.69320229277548E-05,
0.35386, 0.00335, -9.45102758612704E-05, 2.1018394637029E-05, 4.66890434406286E-05, -5.31204781440975E-05,
0.355306, 0.0057, -0.00010153550258013, 2.41043683933406E-05, 4.01637835727997E-05, -5.08746162538043E-05,
0.435255, 0.0046, -5.14778061823096E-05, 0.000109654292173245, 4.38261187606925E-05, 3.17844410397394E-05,
0.438942, 0.1079, -0.000414537978104479, 0.000242590156921352, -0.000105386659862872, 0.000206672211732373,
